,x1,x2
0,0.11160196340919287,0.925734762404789
1,0.11871954063157447,0.8912803258280374
2,0.12582789280346257,0.8575097683331614
3,0.13293018137789692,0.8245187732564567
4,0.1400295678079178,0.792394806289058
5,0.14712921354656505,0.7612173241434435
6,0.1542322800468789,0.7310579832199362
7,0.1613419287618993,0.7019808482732068
8,0.16846132114466617,0.6740426010787779
9,0.17559361864821976,0.6472927490995246
10,0.18274198272559997,0.621773834152179
11,0.1899095748298469,0.5975216410738322
12,0.19709955641400048,0.5745654063884373
13,0.20431508893110084,0.5529280269733119
14,0.211559333834188,0.5326262687256409
15,0.21883545257630194,0.51367097522898
16,0.22614660661048286,0.496067276419757
17,0.2334959573897706,0.47981479725377624
18,0.24088666636720532,0.46490786637271997
19,0.24832189499582702,0.4513357247706518
20,0.25580480472867567,0.4390827344605197
21,0.2633385570187914,0.428128587140658
22,0.27092631331921424,0.4184485128612907
23,0.2785712350829842,0.41001348869103427
24,0.28627648376314124,0.4027904473834001
25,0.29404522081272555,0.3967424860432973
26,0.301880607684777,0.39182907479353585
27,0.30978580583233584,0.3880062654413289
28,0.31776397670844186,0.38522690014479577
29,0.3258182817661353,0.3834408200794646
30,0.33395188245845603,0.3825950741047755
31,0.34216794023844427,0.3826341274305825
32,0.3504696165591399,0.3835000702836572
33,0.358860072873583,0.38513282657419096
34,0.3673424706348136,0.387470362562298
35,0.37591997129587174,0.3904488955245178
36,0.38459573630979754,0.39400310242031833
37,0.39337292712963096,0.3980663285585983
38,0.40225470520841206,0.4025707962641904
39,0.41124423199918075,0.4074478135443637
40,0.42034466895497724,0.4126279827553267
41,0.42955917752884154,0.41804140926872985
42,0.43889091917381357,0.4236179101381684
43,0.4483430553429334,0.4292872227656854
44,0.4579187474892413,0.43497921356827396
45,0.4676211570657769,0.4406240866443804
46,0.47745344552558056,0.44615259244040717
47,0.48741877432169217,0.4514962364172149
48,0.4975203049071518,0.4565874877166261
49,0.5077611987349996,0.461359987827927
50,0.5181446172582753,0.4657487592543711
51,0.5286737219300193,0.46969041417968155
52,0.5393516742032713,0.4731233631345538
53,0.5501816355310716,0.4759880236631586
54,0.5611667673664602,0.4782270289896448
55,0.5723102311624769,0.4797854366846419
56,0.5836151883721621,0.4806109373317629
57,0.5950848004485555,0.4806540631941072
58,0.6067222288446975,0.479868396880763
59,0.6185306350136277,0.4782107800133106
60,0.6305131804083863,0.4756415218923248
61,0.6426730264820136,0.47212460816387747
62,0.6550133346875494,0.467627909486041
63,0.6675372664780337,0.46212339019539034
64,0.6802479833065065,0.4555873169735063
65,0.6931486466260081,0.4480004675134779
66,0.7062424178895783,0.43934833918640515
67,0.7195324585502572,0.42962135770790255
68,0.733021930061085,0.4188150858046007
69,0.7467139938751013,0.4069304318806501
70,0.7606118114453465,0.3939738586842231
71,0.7747185442248608,0.37995759197401724
72,0.7890373536666837,0.36489982918575775
73,0.8035714012238557,0.34882494809870024
74,0.8183238483494165,0.33176371550213396
75,0.8332978564964062,0.3137534958618839
76,0.8484965871178654,0.2948384599868136
77,0.8639232016668332,0.27506979369532886
78,0.8795808615963504,0.254505906481879
79,0.8954727283594566,0.23321264018346133
80,0.911601963409192,0.21126347764612213
