,x1,x2
0,0.11160196340919276,0.9257347624047889
1,0.12443740865457881,0.8937871179532697
2,0.13720995109915307,0.8610640322013283
3,0.1499192491804876,0.8278707443227699
4,0.16256496133615506,0.7944898672434744
5,0.17514674600372726,0.761182011538879
6,0.1876642616207766,0.7281864093314607
7,0.2001171666248754,0.6957215381882178
8,0.21250511945359563,0.6639857450181526
9,0.2248277785445097,0.6331578699697529
10,0.23708480233518997,0.6033978703284749
11,0.24927584926320845,0.5748474444142255
12,0.26140057776613734,0.5476306554788435
13,0.2734586462815491,0.5218545556035831
14,0.2854497132470158,0.49760980959659434
15,0.29737343710010966,0.4749713188904075
16,0.3092294762784029,0.4539988454394132
17,0.32101748921946777,0.434737635617346
18,0.33273713436087665,0.41721904411476574
19,0.34438807014020156,0.40146115783654024
20,0.35596995499501477,0.38746941979932714
21,0.3674824473628887,0.3752372530290563
22,0.3789252056813953,0.364746684458412
23,0.390297888388107,0.3559689688243149
24,0.40160015392059595,0.34886521256540437
25,0.4128316607164343,0.34338699771952064
26,0.4239920672131944,0.339477005821187
27,0.43508103184844854,0.33706964179909216
28,0.4460982130597688,0.33609165787357187
29,0.4570432692847274,0.3364627774540918
30,0.4679158589608967,0.3380963190367292
31,0.47871564052584886,0.34089982010165554
32,0.4894422724171562,0.34477566101061813
33,0.5000954130723908,0.34962168890442274
34,0.5106747209291249,0.3553318416004157
35,0.5211798544249309,0.36179677148996586
36,0.5316104719973808,0.36890446943594724
37,0.5419662320840468,0.37654088867022056
38,0.5522467931225016,0.3845905686911159
39,0.5624518135503169,0.392937259160915
40,0.5725809518050651,0.4014645438033327
41,0.5826338663243187,0.4100564643010002
42,0.5926102155456494,0.41859814419294605
43,0.6025096579066297,0.42697641277207943
44,0.6123318518448322,0.43508042898267174
45,0.6220764557978284,0.4428023053178386
46,0.6317431282031911,0.45003773171702266
47,0.6413315274984923,0.45668659946347523
48,0.6508413121213044,0.4626536250817388
49,0.6602721405091994,0.46784897423512894
50,0.6696236710997494,0.4721888856232167
51,0.6788955623305271,0.47559629487931093
52,0.6880874726391044,0.47800145846793984
53,0.6971990604630537,0.4793425775823339
54,0.706229984239947,0.4795664220419077
55,0.7151799024073567,0.478628954189742
56,0.7240484734028552,0.4764959527900661
57,0.7328353556640141,0.47314363692574024
58,0.7415402076284066,0.46855928989573714
59,0.7501626877336041,0.4627418831126248
60,0.758702454417179,0.45570270000004853
61,0.7671591661167039,0.44746595989021254
62,0.7755324812697506,0.4380694419213633
63,0.7838220583138916,0.42756510893527067
64,0.792027555686699,0.4160197313747106
65,0.8001486318257449,0.4035155111809471
66,0.8081849451686021,0.39015070569121435
67,0.816136154152842,0.37604025153619935
68,0.8240019172160375,0.36131638853752357
69,0.8317818927957605,0.34612928360522566
70,0.8394757393295834,0.3306476546352427
71,0.8470831152550783,0.31505939440689346
72,0.8546036790098175,0.2995721944803602
73,0.8620370890313731,0.28441416909417017
74,0.8693830037573174,0.26983447906267927
75,0.8766410816252228,0.2561039556735525
76,0.8838109810726613,0.2435157245852474
77,0.8908923605372052,0.23238582972449606
78,0.8978848784564268,0.22305385718378645
79,0.9047881932678983,0.215883559118846
80,0.9116019634091919,0.2112634776461222
