,x1,x2
0,0.1116019634091927,0.925734762404789
1,0.12608817475196887,0.8883400746867691
2,0.140416374634857,0.8518592446871619
3,0.15458827215359522,0.8163794444517762
4,0.16860557640392126,0.7819789535718866
5,0.18246999648157314,0.7487274208889808
6,0.19618324148228866,0.7166861261995059
7,0.20974702050180571,0.6859082419596151
8,0.22316304263586217,0.6564390949899157
9,0.23643301698019586,0.6283164281802144
10,0.2495586526305446,0.6015706621942648
11,0.2625416586826464,0.5762251571745148
12,0.27538374423223905,0.5522964744468519
13,0.2880866183750604,0.529794638225352
14,0.3006519902068486,0.508723397317024
15,0.313081568823341,0.4890804868265589
16,0.32537706332027583,0.4708578898610746
17,0.3375401827933909,0.45404209923486405
18,0.34957263633842395,0.4386143791741417
19,0.36147613305111315,0.42455102702178976
20,0.373252382027196,0.41182363494210616
21,0.3849030923624108,0.40039935162555024
22,0.39642997315249506,0.3902411439934901
23,0.4078347334931868,0.38130805890294944
24,0.4191190824802238,0.37355548485135437
25,0.43028472920934396,0.36693541368127996
26,0.4413333827762852,0.3613967022851973
27,0.4522667522767855,0.3568853343102204
28,0.46308654680658257,0.3533446818628526
29,0.4737944754614143,0.35071576721373393
30,0.4843922473370185,0.34893752450238746
31,0.4948815715291332,0.34794706144196647
32,0.5052641571334962,0.34767992102400086
33,0.5155417132458453,0.34807034322314456
34,0.5257159489619186,0.3490515267019218
35,0.5357885733774537,0.35055589051547403
36,0.5457612955881885,0.352515335816307
37,0.5556358246898611,0.35486150755903745
38,0.5654138697782091,0.3575260562051397
39,0.5750971399489705,0.36044089942769286
40,0.5846873442978832,0.3635384838161273
41,0.5941861919206851,0.3667520465809717
42,0.603595391913114,0.37001587725859975
43,0.6129166533709076,0.373265579415977
44,0.6221516853898041,0.37643833235540763
45,0.6313021970655412,0.3794731528192814
46,0.6403698974938569,0.3823111566948204
47,0.6493564957704887,0.38489582071882567
48,0.658263700991175,0.3871732441824244
49,0.6670932222516534,0.38909241063581634
50,0.6758467686476616,0.3906054495930211
51,0.6845260492749377,0.39166789823662435
52,0.6931327732292195,0.3922389631225253
53,0.701668649606245,0.39228178188468293
54,0.710135387501752,0.39176368493986324
55,0.7185346960114782,0.39065645719238573
56,0.7268682842311617,0.3889365997388706
57,0.7351378612565401,0.3865855915729852
58,0.7433451361833516,0.38359015129019103
59,0.7514918181073339,0.37994249879249054
60,0.7595796161242249,0.37564061699317386
61,0.7676102393297626,0.37068851352156573
62,0.7755853968196844,0.3650964824277725
63,0.7835067976897288,0.3588813658874283
64,0.7913761510356332,0.3520668159064426
65,0.7991951659531357,0.34468355602574674
66,0.8069655515379741,0.3367696430260404
67,0.8146890168858865,0.328370728632539
68,0.8223672710926103,0.3195403212197201
69,0.8300020232538837,0.3103400475160706
70,0.8375949824654445,0.3008399143088331
71,0.8451478578230307,0.29111857014875303
72,0.8526623584223798,0.28126356705482536
73,0.8601401933592301,0.27137162221904143
74,0.8675830717293194,0.2615488797111359
75,0.8749927026283854,0.25191117218333314
76,0.882370795152166,0.24258428257509454
77,0.889719058396399,0.23370420581786547
78,0.8970392014568224,0.22541741053982103
79,0.9043329334291741,0.21788110077061432
80,0.9116019634091919,0.21126347764612216
