,x1,x2
0,0.11160196340919282,0.925734762404789
1,0.11994050809294926,0.8878187167870752
2,0.12833868442697938,0.8500501234956961
3,0.13679581666165375,0.8126330363854835
4,0.14531122904734273,0.7757550595510083
5,0.1538842458344168,0.7395878092401722
6,0.1625141912732463,0.7042873757677992
7,0.17120038961420175,0.6699947854292275
8,0.17994216510765348,0.6368364624139007
9,0.188738842003972,0.6049246907189593
10,0.19758974455352768,0.5743580760628333
11,0.20649419700669108,0.5452220077988331
12,0.21545152361383246,0.5175891208287413
13,0.2244610486253223,0.49151975751640464
14,0.23352209629153106,0.467062429601325
15,0.24263399086282916,0.4442542801122518
16,0.25179605658958704,0.4231215452807732
17,0.26100761772217507,0.4036800164549079
18,0.2702679985109637,0.385935502012697
19,0.27957652320632354,0.369884289275795
20,0.2889325160586247,0.35551360642306234
21,0.2983353013182377,0.3428020844041563
22,0.3077842032355332,0.3317202188531233
23,0.3172785460608814,0.3222308320019899
24,0.3268176540446528,0.3142895345943548
25,0.3364008514372177,0.3078451877989809
26,0.3460274624889468,0.3028403651233861
27,0.3556968114502103,0.29921181432743543
28,0.3654082225713787,0.2968909193369329
29,0.3751610201028225,0.2958041621572129
30,0.3849545282949119,0.29587358478673165
31,0.39478807139801764,0.29701725113065924
32,0.4046609736625099,0.29914970891447124
33,0.41457255933875925,0.3021824515975401
34,0.42452215267713606,0.3060243802867269
35,0.4345090779280108,0.3105822656499733
36,0.4445326593417538,0.31576120982989286
37,0.4545922211687356,0.32146510835736275
38,0.4646870876593266,0.32759711206511544
39,0.4748165830638972,0.33406008900133055
40,0.4849800316328178,0.34075708634322605
41,0.4951767576164589,0.34759179231065046
42,0.5054060852651908,0.354468998079674
43,0.5156673388293842,0.3612950596961808
44,0.5259598425594093,0.36797835998946005
45,0.5362829207056364,0.3744297704857977
46,0.5466358975184363,0.3805631133220686
47,0.5570180972481793,0.3862956231593276
48,0.5674288441452356,0.39154840909640154
49,0.5778674624599759,0.39624691658348066
50,0.5883332764427704,0.4003213893357106
51,0.5988256103439898,0.4037073312467837
52,0.6093437884140043,0.4063459683025309
53,0.6198871349031845,0.4081847104945132
54,0.6304549740619005,0.4091776137336135
55,0.6410466301405232,0.4092858417636281
56,0.6516614273894228,0.4084781280748586
57,0.6622986900589695,0.40673123781770315
58,0.6729577423995341,0.40403042971624864
59,0.6836379086614868,0.4003699179818617
60,0.6943385130951982,0.39575333422678116
61,0.7050588799510387,0.39019418937770883
62,0.7157983334793784,0.3837163355894019
63,0.7265561979305882,0.37635442815826403
64,0.7373317975550382,0.3681543874359377
65,0.748124456603099,0.35917386074289487
66,0.7589334993251411,0.3494826842820296
67,0.7697582499715345,0.3391633450522492
68,0.7805980327926503,0.3283114427620659
69,0.7914521720388583,0.3170361517431888
70,0.8023199919605293,0.3054606828641152
71,0.8132008168080336,0.2937227454437221
72,0.8240939708317416,0.28197500916485885
73,0.8349987782820238,0.2703855659879373
74,0.8459145634092505,0.25913839206452494
75,0.8568406504637923,0.24843380965093528
76,0.8677763636960196,0.23848894902182038
77,0.8787210273563029,0.22953821038376232
78,0.8896739656950123,0.22183372578886457
79,0.9006345029625185,0.21564582104834404
80,0.9116019634091919,0.21126347764612224
